ENSMUSG_ID	r2	pval	qval	X.Intercept._est	duration4weeks_est	duration6weeks_est	duration8weeks_est	X.Intercept._pval	duration4weeks_pval	duration6weeks_pval	duration8weeks_pval	Symbol	Entrezid	Genename
ENSMUSG00000049717	0.783575677789327	7.47613993233827e-07	0.000209511035665149	-0.122889440125858	-1.82114116209544	2.17564790720514	-0.579384685989268	0.721598072808772	0.00115723053350344	0.00020681824603854	0.242346340080143	Lig4	319583	ligase IV, DNA, ATP-dependent
ENSMUSG00000021646	0.778624388240354	9.3474406361006e-07	0.000249178533253089	-0.684942563926663	2.66070287863471	-2.38926113184767	0.264566758417569	0.123822591891198	0.000268010778435804	0.000767581168590653	0.665510799612113	Mccc2	78038	methylcrotonoyl-Coenzyme A carboxylase 2 (beta)
ENSMUSG00000020522	0.773637225790973	1.16468203730671e-06	0.000294133296965441	0.86300342601121	-5.09888875207595	4.65029249808352	-1.14226425529365	0.316825504585592	0.000357696171157693	0.000864337756413108	0.348077403134261	Mfap3	216760	microfibrillar-associated protein 3
ENSMUSG00000059401	0.768453189692944	1.45630126144843e-06	0.000361438907906038	1.800106575021	-9.45119185550241	9.58706499771171	1.45856424811784	0.290860693335141	0.000659179734208979	0.000575695882722602	0.541225806011526	Mamld1	333639	mastermind-like domain containing 1
ENSMUSG00000038244	0.767483172503233	1.51762361001846e-06	0.000370274438410435	29.7470928614369	-116.838914333266	69.7418621968415	-9.96684486296766	0.085101084069644	6.39649600573888e-05	0.00702509494443211	0.672373551289125	Mical2	320878	microtubule associated monooxygenase, calponin and LIM domain containing 2
ENSMUSG00000025076	0.765780383375311	1.63089347109388e-06	0.000391278525273273	0.129363894953029	0.892206683579957	-1.25873505338763	-0.316726967292536	0.504075993910493	0.00343152517084527	0.000143587413085524	0.25267503722521	Casp7	12369	caspase 7
ENSMUSG00000049420	0.765200297583888	1.67117763063901e-06	0.000394370524476206	3.16143858802203	-10.597347308643	0.0759630946087466	-0.575322231521561	0.0105534052499111	1.65312193373361e-06	0.962246743324497	0.720402517159007	Tmem200a	77220	transmembrane protein 200A
ENSMUSG00000027314	0.764357849629916	1.73127129392462e-06	0.00040196210122653	0.742928776292343	1.19622131801124	-1.74311930672738	-0.980162202963284	0.0132468842711275	0.00571573506279049	0.000214100148728295	0.0196767591903082	Dll4	54485	delta like canonical Notch ligand 4
ENSMUSG00000022546	0.761136041166013	1.97938171159435e-06	0.000452273011720646	-3.77825368966862	3.00987787073066	5.42910421791679	4.77402078851241	6.02247530257357e-07	0.000639550279651791	4.76373632319317e-07	2.98185111481504e-06	Gpt	76282	glutamic pyruvic transaminase, soluble
ENSMUSG00000007411	0.759417271232084	2.12438530354516e-06	0.000470469637608193	0.242688077854097	-6.22696062719441	6.47999020030994	0.763146786456104	0.832609348379458	0.000920263017037868	0.000636277480938636	0.639135517892472	Mark3	17169	MAP/microtubule affinity regulating kinase 3
ENSMUSG00000069920	0.759539028132176	2.11380835715514e-06	0.000470469637608193	-1.50112457310569	2.39843259254694	0.961956795471869	1.13906487571214	8.78908417783713e-07	1.42467792864823e-07	0.0048465354736195	0.00126079476417022	B3gnt9	97440	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9
ENSMUSG00000025727	0.758157901451419	2.23660324281995e-06	0.000487816722430199	-0.408880882197537	0.899933367716369	0.273449655971583	0.539498629224246	9.30237110736317e-05	2.66953669769908e-07	0.0321904266594543	0.000198210020029275	A930017K11Rik	100034748	RIKEN cDNA A930017K11 gene
ENSMUSG00000031657	0.757629458460687	2.28525307130482e-06	0.00049098832778258	0.910542779076982	-5.49346071444832	-0.54135544024952	-0.12711280282331	0.131810640929833	1.59684380662402e-06	0.516430582873275	0.878294850183428	Heatr3	234549	HEAT repeat containing 3
ENSMUSG00000031530	0.756792898944914	2.36421110189246e-06	0.000500482629584441	1.34098550371997	-9.64003292667888	7.56042108075192	-0.0271041550133721	0.396380589202546	0.000272581532768298	0.00250104430887336	0.990239495667552	Dusp4	319520	dual specificity phosphatase 4
ENSMUSG00000001751	0.756099907000488	2.43146171557165e-06	0.000507259295589186	-0.700447672858939	2.343955398585	-0.700955607364671	0.00631295070504131	0.0265549101897445	1.51791397437345e-05	0.10570761321211	0.987975945425974	Naglu	27419	alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)
ENSMUSG00000033007	0.754992969250067	2.54244681204981e-06	0.000522373330054613	-0.747357072161693	0.999957869719689	-2.11833348595823	0.918728080732278	0.0301676839191851	0.0391020081276803	0.000144938468302211	0.0560415622056375	Asic4	241118	acid-sensing (proton-gated) ion channel family member 4
ENSMUSG00000037112	0.754662156788482	2.57648533753925e-06	0.000522373330054613	1.39335751021328	-13.5302001902115	20.7624759551349	-0.0635927294814543	0.660614253131794	0.00617709119783169	0.000138708279231626	0.988666798441056	Sik2	235344	salt inducible kinase 2
ENSMUSG00000055866	0.753218990819821	2.72980780648173e-06	0.000545771991309785	-2.50522959531231	-13.6781327400378	30.6558014508617	10.8468071264516	0.552783699432837	0.030331663507578	4.11378302238316e-05	0.0793761744630514	Per2	18627	period circadian clock 2
ENSMUSG00000023079	0.752608818666473	2.79705673165624e-06	0.000551556597975226	-0.793776740822671	4.17954707414681	-1.77852310696097	-0.571438613861624	0.182725921328266	4.9955407368891e-05	0.0408048304813559	0.490378769960624	Gtf2ird1	57080	general transcription factor II I repeat domain-containing 1
ENSMUSG00000032744	0.75062619679675	3.0259455833139e-06	0.000588628198267616	-0.167175456451808	1.64600944761341	-1.57406400378101	-0.460485396750771	0.581569066573436	0.00088843750928435	0.00132251597789629	0.288198201551632	Heyl	56198	hairy/enhancer-of-split related with YRPW motif-like
ENSMUSG00000028582	0.74848654492419	3.29167778131534e-06	0.000615372748857588	-1.06955327204424	9.04038818679198	-5.24736308694911	-0.856210420488478	0.436185159581761	0.000122648573216308	0.0121703066604831	0.657705084733797	Cc2d1b	319965	coiled-coil and C2 domain containing 1B
ENSMUSG00000063506	0.748736656893986	3.25957157359912e-06	0.000615372748857588	-0.828776785658134	1.78881667305218	0.638303157663378	0.638146627553678	7.57700123691368e-05	2.7273863594407e-07	0.0137812229277748	0.0138012033385366	Arhgap22	239027	Rho GTPase activating protein 22
ENSMUSG00000053004	0.747319029524085	3.44533121802239e-06	0.000635840293377337	2.00907908991028	-7.06022372014129	3.95871220703598	-1.18912503121749	0.064430205433681	9.41561980007438e-05	0.0129885743885517	0.422373001624718	Hrh1	15465	histamine receptor H1
ENSMUSG00000018541	0.744256203448687	3.87944057281957e-06	0.00065841367126502	-0.450134298090518	3.3202519724001	-2.02378194454543	-2.03364152266255	0.44143978992693	0.00056168226042209	0.0213793215269929	0.020830971029839	Cwc25	67480	CWC25 spliceosome-associated protein
ENSMUSG00000020674	0.744858657598521	3.79036934601382e-06	0.00065841367126502	4.03502438032617	-16.0881409909015	18.6645517296628	1.39225388418226	0.224545680650094	0.00208673844868932	0.000557651822185655	0.76292776961598	Pxdn	69675	peroxidasin
ENSMUSG00000021177	0.745661481394028	3.67452423462155e-06	0.00065841367126502	-0.0960876106583345	-1.49325152019996	2.14931566886504	0.546094777687326	0.780505912084981	0.00559751702683281	0.000236071404177957	0.269772834742422	Tdp1	104884	tyrosyl-DNA phosphodiesterase 1
ENSMUSG00000032511	0.745382902370125	3.71435763354372e-06	0.00065841367126502	0.563417928130982	-0.836842149970534	-2.3507262004024	-0.606654981103082	0.0216442849157228	0.016535683324717	4.2150165194886e-07	0.0724201995421853	Scn5a	20271	sodium channel, voltage-gated, type V, alpha
ENSMUSG00000036528	0.743891818467007	3.93422012894338e-06	0.00065841367126502	-2.7450258305982	6.17700082862358	1.52847360797585	2.31002017682469	0.000176203974379956	4.57840450669721e-07	0.0856091310554664	0.0128150432242044	Ppfibp2	19024	PTPRF interacting protein, binding protein 2 (liprin beta 2)
ENSMUSG00000038784	0.743595365354431	3.97929763112586e-06	0.00065841367126502	-0.232077280274032	-3.17715131337216	6.31489310374317	0.686247224637469	0.798740492437069	0.0211712527997507	7.33478845242636e-05	0.594967573799153	Cnot4	53621	CCR4-NOT transcription complex, subunit 4
ENSMUSG00000063765	0.743696530173635	3.96386313608761e-06	0.00065841367126502	-2.35889992577502	3.79652545003995	1.90192634192355	1.92898125577886	1.62947047573163e-06	2.46359263033381e-07	0.00108105834034534	0.000952369533113909	Chadl	214685	chondroadherin-like
ENSMUSG00000043895	0.742208843106647	4.19633449533426e-06	0.000686434489322008	-0.414638310626017	0.990387666675596	0.456757353987505	0.0228868500018298	0.000881914970917786	2.01688469913715e-06	0.00645949832289014	0.880439354005322	S1pr2	14739	sphingosine-1-phosphate receptor 2
ENSMUSG00000044224	0.741810043992604	4.2606942075323e-06	0.000687470846266991	-0.514018987726992	-13.1400342306745	11.3315869293146	4.48334476594495	0.829613848710523	0.000807312946512828	0.00284974512164679	0.193773417995068	Dnajc21	78244	DnaJ heat shock protein family (Hsp40) member C21
ENSMUSG00000027215	0.740923547774784	4.40694039042571e-06	0.000697119856265693	-9.06393229200476	11.8906420048841	5.86987887779579	8.26605244540792	1.34868856708141e-07	4.19759690878165e-07	0.00167205788474359	5.33631297152799e-05	Cd82	12521	CD82 antigen
ENSMUSG00000049823	0.739882208105588	4.58446693203434e-06	0.000709606467598219	-0.655251858962516	1.62495210600143	0.258162380012301	0.609000033252045	0.000700857198952015	8.30077250326995e-07	0.278143808643403	0.0160543680524445	Zbtb12	193736	zinc finger and BTB domain containing 12
ENSMUSG00000078607	0.740064243061729	4.55297901319811e-06	0.000709606467598219	-0.661173365052929	0.931237095266782	0.48787115230101	0.666136666920106	4.28387573609668e-07	4.55043158453465e-07	0.00104585658405556	4.06103120382671e-05	1810010H24Rik	69066	RIKEN cDNA 1810010H24 gene
ENSMUSG00000071855	0.739536135254872	4.64486846413109e-06	0.000711307250437947	0.151520001989139	2.17516405164007	-1.47438431531156	-1.34275058636704	0.701214913436808	0.000788692105284944	0.0144511710201099	0.0241708482281667	Ccdc112	240261	coiled-coil domain containing 112
ENSMUSG00000031684	0.738367677814041	4.85411033202275e-06	0.000716964919833365	-0.0818764652554109	-0.890604149924585	1.56933434205398	0.876333126434267	0.742858362692964	0.0187273747383972	0.000214483496428273	0.0204497825451219	Slc10a7	76775	solute carrier family 10 (sodium/bile acid cotransporter family), member 7
ENSMUSG00000044636	0.738551799250846	4.82058807141997e-06	0.000716964919833365	2.21780387008127	1.91751321149903	-4.37671639373231	-7.03783427107237	0.028436558401532	0.164233594900305	0.00361074680715721	3.46414749797803e-05	Csrnp2	207785	cysteine-serine-rich nuclear protein 2
ENSMUSG00000068115	0.738220593224291	4.88103939865716e-06	0.000716964919833365	1.12535221786918	0.753076212096503	-4.46203431795641	-3.08565555922106	0.0631836692844259	0.363020632895619	2.12685294041115e-05	0.00108604312646715	Ninl	78177	ninein-like
ENSMUSG00000073096	0.738234645871399	4.87846078889737e-06	0.000716964919833365	-2.18076902873717	3.53511203214343	-0.752910914309963	-0.000261302588137459	8.46531524680913e-05	1.6541971577139e-05	0.244714098153728	0.999672230496173	Lrrc61	243371	leucine rich repeat containing 61
ENSMUSG00000036106	0.7374551306956	5.02335833137485e-06	0.000730416597779202	-1.08763958606524	0.215194538218116	2.85189257024864	2.55435928481348	0.00533107632278679	0.666629830453143	1.14024489164625e-05	4.44864973466386e-05	Prr5	109270	proline rich 5 (renal)
ENSMUSG00000052160	0.736649522655375	5.17714778539701e-06	0.000745250423707899	-1.91117461635963	2.10040741905383	2.89225542243182	2.11243008677687	1.78027986323548e-06	4.66569824114582e-05	6.74770787161125e-07	4.36097100793351e-05	Pld4	104759	phospholipase D family, member 4
ENSMUSG00000027722	0.735856582935098	5.33262611901462e-06	0.000760031217655599	-0.192371101022015	-2.45725805902443	1.8710118634418	-0.11804710627454	0.645102492207755	0.000416889546149859	0.00433413806783707	0.841254732314665	Spata5	57815	spermatogenesis associated 5
ENSMUSG00000024187	0.735277673394025	5.44876689726214e-06	0.0007615048493795	-4.56146721318027	6.47887123868565	2.82888245613879	4.47763365506145	6.1330406023946e-07	5.75605328528379e-07	0.00513381156759181	7.31474878182108e-05	Fam234a	106581	family with sequence similarity 234, member A
ENSMUSG00000042292	0.733378809272114	5.8458020571044e-06	0.000809137698192479	-1.47543258472415	-1.93467762741634	8.07266385514849	4.92255135128413	0.181732995795316	0.214206401157755	3.07044552603675e-05	0.00388320176122455	Mkl1	223701	MKL (megakaryoblastic leukemia)/myocardin-like 1
ENSMUSG00000035900	0.732281223143878	6.08694142626366e-06	0.000834490684105385	-0.889933626612163	-4.50032055415288	7.81986664835552	0.152975317006006	0.465925706926538	0.0151017056566022	0.000166021229175821	0.928907582609447	Gramd4	223752	GRAM domain containing 4
ENSMUSG00000033220	0.731769921031988	6.20228763948827e-06	0.000836205225902369	-1.01041868267797	0.430558453375898	1.26149245805895	0.964275323847206	2.14445767204706e-07	0.0312652593908147	1.33953888368752e-06	4.4703338684589e-05	Rac2	19354	RAS-related C3 botulinum substrate 2
ENSMUSG00000050854	0.731711339116183	6.21562759093807e-06	0.000836205225902369	-4.96420739351681	6.67836417929445	3.96033932541189	4.95481337405859	3.26078939690181e-07	6.82114373137268e-07	0.000422777091138614	3.64890875772776e-05	Tmem125	230678	transmembrane protein 125
ENSMUSG00000029822	0.729468680879858	6.74605655125975e-06	0.000890912697755818	3.36024477647995	-18.6468129168812	20.4674211859978	6.49161446142674	0.390836443208813	0.00258043026316299	0.00118226545661674	0.244849900551644	Osbpl3	71720	oxysterol binding protein-like 3
ENSMUSG00000031880	0.729594348721808	6.71529456279944e-06	0.000890912697755818	0.0957192238128696	-0.512749003708048	0.157663009734465	-0.0451712250082352	0.174784536152153	3.23869462271601e-05	0.116909722255509	0.643791039608834	Rrad	56437	Ras-related associated with diabetes
ENSMUSG00000024817	0.728601009257532	6.96192104554749e-06	0.000911062304096873	3.66523257217624	-8.34464516125807	6.12057037215283	0.553151117807378	0.0171276729843959	0.000455771167059066	0.00604113987242959	0.784276111581668	Uhrf2	109113	ubiquitin-like, containing PHD and RING finger domains 2
ENSMUSG00000006362	0.726830509833112	7.42170058864996e-06	0.000930836351021493	-1.08430491504175	-9.0214619450291	14.1757131257053	1.30729702764318	0.63769930875588	0.0107369578408916	0.000263261565017217	0.687846115047695	Cbfa2t3	12398	core-binding factor, runt domain, alpha subunit 2, translocated to, 3 (human)
ENSMUSG00000006395	0.726351287797551	7.55073935605913e-06	0.000930836351021493	-0.517313651053525	2.01172615344782	0.469271465460652	0.309858636617725	0.0249063515800103	1.71966621967245e-06	0.135528722793356	0.316663765541812	Hyi	68180	hydroxypyruvate isomerase (putative)
ENSMUSG00000031627	0.726404389593575	7.53634242571686e-06	0.000930836351021493	0.629534892124765	-2.86342985413529	5.33163656823765	1.62602985116995	0.447669123605412	0.0216387326752279	0.00015852876522562	0.172559985296857	Irf2	16363	interferon regulatory factor 2
ENSMUSG00000034813	0.727143266061106	7.33855477907782e-06	0.000930836351021493	0.804938670892743	2.06632936946938	-4.53684954062229	-1.17950345477974	0.233829789633419	0.0374871892952403	8.79830619328653e-05	0.217953688468027	Grip1	74053	glutamate receptor interacting protein 1
ENSMUSG00000035529	0.726502391707011	7.50983671615191e-06	0.000930836351021493	0.550861269939736	-3.45577651456732	0.10373879853532	-3.70246455707427	0.282574563761565	8.68015157283901e-05	0.88456376976982	3.89423925898573e-05	Prdm4	72843	PR domain containing 4
ENSMUSG00000042216	0.727585961617673	7.22229152765671e-06	0.000930836351021493	4.37430910667478	-43.2295840734132	49.6001601049452	9.31837384458223	0.633294305437528	0.00293646191018971	0.000921202417826378	0.473968160725957	Sgsm1	52850	small G protein signaling modulator 1
ENSMUSG00000055560	0.726296304648356	7.56567232160574e-06	0.000930836351021493	0.267658838213281	0.582054940865202	-1.228617299028	-1.07331114810173	0.209452767356194	0.0599528232289766	0.000431309086279544	0.00149464358829104	Zfp459	328274	zinc finger protein 459
ENSMUSG00000002210	0.725630582172218	7.74858860417364e-06	0.000945262143704064	-3.33376858082878	6.48197460722562	3.00372882605542	1.55647421575569	6.01601968226858e-05	9.455830210096e-07	0.00427128233359847	0.110532408336586	Smg9	71997	smg-9 homolog, nonsense mediated mRNA decay factor (C. elegans)
ENSMUSG00000031442	0.722963556339613	8.52178889924959e-06	0.00101381116698097	9.61716624016084	-21.4852110286681	30.7229781874231	-0.688322731135481	0.0769085538666201	0.00798272018294115	0.000427415608836754	0.925737677368555	Mcf2l	17207	mcf.2 transforming sequence-like
ENSMUSG00000033697	0.723430643803067	8.38157736762326e-06	0.00101381116698097	-0.265798319990837	-6.64243436676799	18.2587799394413	8.78921675120072	0.919251452983439	0.0846809153358227	7.08405685825425e-05	0.026220447063351	Arhgap39	223666	Rho GTPase activating protein 39
ENSMUSG00000048701	0.723118152055528	8.47515104166266e-06	0.00101381116698097	4.73615240100081	-12.2832910027873	11.8629303022349	-1.56928599829861	0.0593329824183252	0.00153137007611075	0.00204962361477317	0.644526477046149	Ccdc6	76551	coiled-coil domain containing 6
ENSMUSG00000030126	0.72226772517882	8.73456409919994e-06	0.00102944758941112	0.352790138692047	-5.17874765608842	8.28546080845899	4.5612460891587	0.803269143070545	0.016386315755877	0.000448630338806782	0.0318177188576981	Tmcc1	330401	transmembrane and coiled coil domains 1
ENSMUSG00000060733	0.722068827993134	8.79625241386367e-06	0.00102944758941112	0.827155698223647	-8.96954348705161	8.72129180620983	0.456194836815882	0.639028346444611	0.00158440435624739	0.00200370944650382	0.854514241565525	Ipmk	69718	inositol polyphosphate multikinase
ENSMUSG00000035378	0.721799800469018	8.88031277259375e-06	0.00103090405130231	-0.375597362516087	-0.423322485683997	0.754087317022452	0.173154304211957	0.00448396721872268	0.0190271329721601	0.000197186808141823	0.309149731745748	Shq1	72171	SHQ1 homolog (S. cerevisiae)
ENSMUSG00000037108	0.721429769662194	8.99710829983777e-06	0.00103610699180932	-0.645534159013438	1.51707340369246	0.766893090186307	0.592255449987971	0.000356301640020862	6.57214412447234e-07	0.00176936346969225	0.0114612595177741	Zcwpw1	381678	zinc finger, CW type with PWWP domain 1
ENSMUSG00000038260	0.721179657377601	9.07683062407681e-06	0.00103699187963163	-0.377062111228002	3.43123396755913	-2.28380048255743	-1.59756278163593	0.545948330175078	0.000785738671576198	0.0160176744498461	0.0806024997226634	Trpm4	68667	transient receptor potential cation channel, subfamily M, member 4
ENSMUSG00000003534	0.720218954852814	9.38896867079782e-06	0.00103964772320103	-20.2226433580519	32.6412402324809	12.599131143613	16.5225118195872	4.44421660276709e-06	6.94562250849226e-07	0.0125673860443841	0.00180599607094267	Ddr1	12305	discoidin domain receptor family, member 1
ENSMUSG00000010660	0.720442695449234	9.31542743451417e-06	0.00103964772320103	-1.75052641920634	3.78186573029241	-0.0979922644098769	0.937059854662892	0.00069707764480322	5.61287535350134e-06	0.875661971140351	0.145278785694224	Plcd1	18799	phospholipase C, delta 1
ENSMUSG00000030203	0.72031622012435	9.35693490917344e-06	0.00103964772320103	1.08721012574155	4.99649565297484	-4.32522846285802	-2.35095065914304	0.27577634618262	0.00162491513164705	0.00501547371716798	0.102122072203249	Dusp16	70686	dual specificity phosphatase 16
ENSMUSG00000037761	0.719368621398237	9.67323307732539e-06	0.0010629480163977	-0.442100540025673	1.93375751116861	0.14539927642856	0.754006474533361	0.0508816404375548	2.88498122353185e-06	0.634297294238747	0.0210058551546929	Actr5	109275	ARP5 actin-related protein 5
ENSMUSG00000026353	0.718019597192874	1.0140051124704e-05	0.00106544551781105	2.01038786377007	-6.32008370560485	4.38050362816296	2.55896021851967	0.0917075588796279	0.000813169610321497	0.0129155629039036	0.126508398494201	Ubxn4	67812	UBX domain protein 4
ENSMUSG00000031511	0.718458681598252	9.98594160298859e-06	0.00106544551781105	7.53356181954045	-24.9888580440207	11.9622758777664	-2.51613380870036	0.0575558942776931	0.000129404767555293	0.0349665166713473	0.639334834645838	Arhgef7	54126	Rho guanine nucleotide exchange factor (GEF7)
ENSMUSG00000037692	0.718430220577052	9.99586686177562e-06	0.00106544551781105	-0.884405955309583	-7.81585538888692	12.1954080221158	-2.38831319699912	0.670832135448541	0.0139154133671267	0.000434736530134139	0.419846531147934	Ahdc1	230793	AT hook, DNA binding motif, containing 1
ENSMUSG00000059897	0.715653650604095	1.10077181816647e-05	0.00114823263206567	0.951046909227665	-2.18915060775808	-0.357491352839627	-1.12514558099739	0.000669480003272392	2.23072332293282e-06	0.297880809641985	0.00308749827737064	Zfp930	234358	zinc finger protein 930
ENSMUSG00000021624	0.715378233423244	1.11129243458776e-05	0.00115086723711445	-0.223484964987143	1.38575186802122	-0.641376458106379	0.0655236885515745	0.295107568048762	0.000133025696963524	0.0412255049538568	0.825876394265598	Cd180	17079	CD180 antigen
ENSMUSG00000026176	0.715073524333154	1.12303684045523e-05	0.0011547225227395	-6.73759326299691	10.2945663407543	6.73677025085408	7.73193051560655	3.96728317098988e-06	1.35552408802415e-06	0.000253033500042966	5.55089744428789e-05	Ctdsp1	227292	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1
