ENSMUSG_ID	r2	pval	qval	X.Intercept._est	duration4weeks_est	duration6weeks_est	duration8weeks_est	X.Intercept._pval	duration4weeks_pval	duration6weeks_pval	duration8weeks_pval	Symbol	Entrezid	Genename
ENSMUSG00000018401	0.781648280377657	1.70626706171477e-06	0.00206557846712753	-3.76313039964161	-2.67791591798486	32.0725777471615	16.862225289406	0.317619640450714	0.595868682458326	3.4255325364535e-06	0.0030280154249996	Mtmr4	170749	myotubularin related protein 4
ENSMUSG00000026097	0.779509037789516	1.86959080045157e-06	0.00208919581216615	-0.100700193210488	-3.1659167572592	1.256341465325	0.436273331380591	0.824482304041725	4.8614673853115e-05	0.0521209160875135	0.480584660829099	Ormdl1	227102	ORM1-like 1 (S. cerevisiae)
ENSMUSG00000026955	0.774451778864094	2.31239425602409e-06	0.00239943938266157	0.291149675961776	0.00971985565231109	-0.728191058082805	-0.357619889219955	0.00192110191894653	0.930256446735286	2.3481858834423e-06	0.00409100641361705	Sapcd2	72080	suppressor APC domain containing 2
ENSMUSG00000025316	0.770134091839487	2.76201440644858e-06	0.00250773645515491	1.58123170778456	-9.03945963866949	12.1970197621186	3.29220404247889	0.457387914640476	0.00468307402260271	0.000367682874571607	0.257834995651774	Banp	53325	BTG3 associated nuclear protein
ENSMUSG00000053838	0.770589368577606	2.71118576346488e-06	0.00250773645515491	-14.5594969952001	20.0502317185445	7.10901280250854	14.7403341106926	6.41445346050983e-07	5.03595440690871e-07	0.0164698598459208	2.90985356857297e-05	Nudcd3	209586	NudC domain containing 3
ENSMUSG00000010453	0.76670809596246	3.17257309728196e-06	0.00271105702260088	7.28370540873315	-12.2961021796282	2.63949899724939	1.28910092392389	0.000296674638516851	2.60111807597324e-05	0.25182262289599	0.570560105681315	Kansl3	226976	KAT8 regulatory NSL complex subunit 3
ENSMUSG00000021007	0.757037563811975	4.64046049376584e-06	0.00374510942182979	-0.359772901134851	1.89731322459789	-2.15556353438071	-2.36877809792788	0.475638634172356	0.0105957997770379	0.00450443585806664	0.00219323437197023	Spata7	104871	spermatogenesis associated 7
ENSMUSG00000003545	0.753445312761801	5.32362354470408e-06	0.00386681396169581	-3.2905923652594	-6.12471135426002	3.49592631896277	3.34257917322481	0.00847757273126178	0.000705529210213298	0.0326986633811487	0.0401602351217361	Fosb	14282	FBJ osteosarcoma oncogene B
ENSMUSG00000021823	0.753553575716201	5.30179228382862e-06	0.00386681396169581	6.09349707832063	-11.7386640012692	1.29683433998909	-0.861015073209234	0.00060854049988756	1.27793795281785e-05	0.526909611757222	0.673494823602333	Vcl	22330	vinculin
ENSMUSG00000028675	0.744791266278334	7.35081807847661e-06	0.00466780806369382	-0.653930201524065	-9.78065084957759	3.98622671301206	-0.972545990331817	0.66255842791265	0.000100157059077078	0.0605007663390171	0.631889732576153	Pnrc2	52830	proline-rich nuclear receptor coactivator 2
ENSMUSG00000035914	0.744644828325006	7.39034800474688e-06	0.00466780806369382	0.026751645251942	3.01528246040606	-2.5045679662055	-0.47503146949087	0.963760587202476	0.0011235183069431	0.00489406907537843	0.553143042146407	Cd276	102657	CD276 antigen
ENSMUSG00000027932	0.740621881352559	8.5531332051295e-06	0.00517714025295484	0.34190075005332	-2.47833924440362	1.10084481843288	1.21701595516535	0.448624969747317	0.000553924908714111	0.0814683055304398	0.0561545864769632	Slc27a3	26568	solute carrier family 27 (fatty acid transporter), member 3
ENSMUSG00000033653	0.738321334164448	9.28891776276897e-06	0.00539760433358979	-8.4549111839438	13.9188581565178	5.88233141071911	10.0472470892911	1.55990039235448e-05	1.19135721556098e-06	0.00821660345571781	7.28403081971013e-05	Vps8	209018	VPS8 CORVET complex subunit
ENSMUSG00000021752	0.734331225847188	1.06996497009536e-05	0.00575680782243527	-3.94888819862477	-7.75152055745688	7.82758601354713	7.70164999540459	0.0561105283111231	0.00823340967437814	0.0077236563906916	0.00858508762238332	Kctd6	71393	potassium channel tetramerisation domain containing 6
ENSMUSG00000056687	0.735169473195699	1.03883891280904e-05	0.00575680782243527	0.886940170044438	-0.58486129485925	-1.27378719816547	-0.842540379467212	2.11227897652068e-06	0.00410843116038927	9.35527621254021e-07	0.000156590238786031	Gm11696	100036768	predicted gene 11696
ENSMUSG00000026303	0.732597748209721	1.13698081275629e-05	0.00589890009532523	0.283801858756783	-0.751637491685966	0.0582153124537732	0.153541605669992	0.0174953161900652	6.50008769913037e-05	0.697783949561068	0.311468774710078	Mlph	171531	melanophilin
ENSMUSG00000032355	0.73051094287322	1.22259698365191e-05	0.00603930708281374	-4.52659416394546	14.2635523130945	-1.93404698507048	-2.77715194178991	0.0450729285079316	8.08645148688737e-05	0.506606190785623	0.343248964318458	Mlip	69642	muscular LMNA-interacting protein
ENSMUSG00000040957	0.728985582140414	1.28876243936963e-05	0.00603930708281374	1.51758508958173	-6.60079706267495	4.12375087661152	-1.17981529073105	0.210804167076965	0.000531339637935132	0.0176196784610374	0.466212852001018	Cables1	63955	CDK5 and Abl enzyme substrate 1
ENSMUSG00000025931	0.723524550631097	1.55257881662612e-05	0.00704822264660241	7.10929757831322	-29.059223987975	18.1820387761826	14.0745292274091	0.231458782398546	0.00141351424433669	0.0306700499097135	0.0865528623392249	Paqr8	74229	progestin and adipoQ receptor family member VIII
ENSMUSG00000023994	0.720544857737758	1.71592207164023e-05	0.00755369694991441	1.32710239029864	-3.85017658704211	5.73603918033711	1.94307812571013	0.234430328837081	0.0164480481499536	0.00091959914088069	0.199934062776084	Nfya	18044	nuclear transcription factor-Y alpha
ENSMUSG00000030199	0.717166753988694	1.9194641596841e-05	0.00756035104444531	1.23211583055285	-2.48539309761416	2.48606691154792	-1.6338530599687	0.0531298871988983	0.00627043510781525	0.00625882472168879	0.0577490126796107	Etv6	14011	ets variant 6
ENSMUSG00000073139	0.717069846701466	1.92560741133391e-05	0.00756035104444531	-0.892854211435601	-4.18590828032924	4.70097709857743	2.67732595463488	0.405145303001739	0.00825829304117239	0.00367530106888076	0.0747406468123815	Tmem185a	236848	transmembrane protein 185A
ENSMUSG00000047363	0.716057626993717	1.99082912946185e-05	0.00761073020097167	-0.2260576884014	0.469646594672264	-0.644044754749981	0.0811474175494096	0.0900680882374595	0.0130025270709213	0.00133138007339681	0.641252785896747	Cstad	78617	CSA-conditional, T cell activation-dependent protein
ENSMUSG00000037613	0.714542685193364	2.09211935906073e-05	0.00779287639207058	0.315606727234113	-0.939409802344314	0.0222973835664465	-0.177167646631535	0.0191151432285791	1.98837442866326e-05	0.895109713886441	0.301688046016933	Tnfrsf23	79201	tumor necrosis factor receptor superfamily, member 23
ENSMUSG00000025236	0.711901883510029	2.27969729279481e-05	0.00827929064310754	-0.327526255182286	-2.06695140766582	1.13389857968275	0.868972538838149	0.42493076080939	0.00120816524704873	0.0508050300675536	0.126582450857284	Adpgk	72141	ADP-dependent glucokinase
ENSMUSG00000021115	0.708259039434745	2.56298657656508e-05	0.00886358590308286	0.00242162545197897	2.16512592752547	-2.53202380622032	-0.0972753113347702	0.996443740510276	0.00765915849968279	0.00246458711659684	0.894826981591138	Vrk1	22367	vaccinia related kinase 1
ENSMUSG00000029337	0.708591800685331	2.53586852864807e-05	0.00886358590308286	-0.631339173373948	1.59617025483156	-0.364048034394196	0.818019791426382	0.0172190796693685	0.000105597465203646	0.280239871544384	0.0218575844696443	Fgf5	14176	fibroblast growth factor 5
ENSMUSG00000053841	0.707526131027937	2.62362630847775e-05	0.00886358590308286	2.09381966968896	-4.1662229998794	4.59746796763766	1.42336335300975	0.0535068661709554	0.00696090847396412	0.00345302462978161	0.314318381977525	Txlna	109658	taxilin alpha
ENSMUSG00000022715	0.704065352051014	2.9275644565649e-05	0.00936274279093521	-1.11735437872529	0.867776571675777	1.04817404750688	2.16421677751033	0.000182106297005272	0.0155843823850414	0.00462355583844091	2.44295362418343e-06	Tmem114	74720	transmembrane protein 114
ENSMUSG00000024349	0.704438698619107	2.89333356872604e-05	0.00936274279093521	0.488646313445588	-1.5132566066119	-0.0380050952051298	-1.24037757882557	0.0372936940227187	6.06248306756339e-05	0.899002179477102	0.000487404513494747	Tmem173	72512	transmembrane protein 173
ENSMUSG00000027314	0.703664382355737	2.96472890743457e-05	0.00936274279093521	0.736695497938603	-0.23453764592937	-1.62031332206787	-1.07198950759886	0.00201158354007922	0.410797272022315	1.34638950743566e-05	0.00109414910152407	Dll4	54485	delta like canonical Notch ligand 4
ENSMUSG00000019789	0.697474343785573	3.59424435078059e-05	0.0100698459166709	1.12206484337514	-1.42246151593707	1.65502677868463	-0.876104082442296	0.00895096012197717	0.0134175942643157	0.00502432204611923	0.109543785717204	Hey2	15214	hairy/enhancer-of-split related with YRPW motif 2
ENSMUSG00000020038	0.697381364339052	3.60454317936866e-05	0.0100698459166709	0.649253851596139	-0.0294449609831745	1.31451636376737	-1.71631285580389	0.0840146940209013	0.951937823536255	0.0133982430380638	0.00209039483683536	Cry1	12952	cryptochrome 1 (photolyase-like)
ENSMUSG00000032376	0.698442205456764	3.48858370127239e-05	0.0100698459166709	-0.545092796333222	3.1233989332535	-2.58862388421224	-1.75185680106956	0.459783187925564	0.00478775872999334	0.0159239540890183	0.0892478390266579	Usp3	235441	ubiquitin specific peptidase 3
ENSMUSG00000033383	0.697805930512618	3.55772908624278e-05	0.0100698459166709	0.0662670326252895	-0.88576264036705	0.182554747915796	0.312633497307586	0.673357306210832	0.000456724724397773	0.394572213742173	0.15216861713589	Rtp1	239766	receptor transporter protein 1
ENSMUSG00000042604	0.699674985914893	3.35800799849819e-05	0.0100698459166709	-3.77007528425405	16.5362977701236	-6.09992710535516	-0.684472080863765	0.191872204410663	0.000319408897775196	0.122354021337845	0.857938608845133	Kcna4	16492	potassium voltage-gated channel, shaker-related subfamily, member 4
ENSMUSG00000048897	0.697856491848871	3.55219022492804e-05	0.0100698459166709	0.255331406405024	-1.95795433424649	0.976454111650178	2.03628506618738	0.605516887899515	0.00778993079514713	0.154370567155875	0.00598195579819987	Zfp710	209225	zinc finger protein 710
ENSMUSG00000031684	0.695099184407766	3.86570064851296e-05	0.0105956666643298	0.766472945839447	-1.95574249889973	0.560161650257471	-0.430025087290894	0.0227839435884992	0.000167129815746033	0.196894881371107	0.317470980797916	Slc10a7	76775	solute carrier family 10 (sodium/bile acid cotransporter family), member 7
ENSMUSG00000026275	0.693628357867433	4.04280379520034e-05	0.0106781474059773	-6.94465072331109	14.9719459417771	1.647322132568	5.6685032430074	0.00168420263125644	1.31991668762631e-05	0.529624166284114	0.0401132319280113	Ppp1r7	66385	protein phosphatase 1, regulatory (inhibitor) subunit 7
ENSMUSG00000004446	0.691723039733054	4.28293738989879e-05	0.0108067212600981	-1.64567090784934	-0.621620813779204	1.84566861341234	2.72881102533009	0.00164601515866688	0.319420670338425	0.00680130906918185	0.00025178819863633	Bid	12122	BH3 interacting domain death agonist
ENSMUSG00000027286	0.691478530707162	4.31465432013279e-05	0.0108067212600981	-2.1683682054338	-2.65519752433232	3.81829212945598	3.75692288941587	0.0278784579654874	0.04434421229587	0.00593926539087774	0.00663475324177527	Lrrc57	66606	leucine rich repeat containing 57
ENSMUSG00000045294	0.692502333296014	4.18322898218e-05	0.0108067212600981	-4.04168155053806	10.5125057616093	-12.1726008013481	-7.64348516014728	0.175782977301449	0.0141447207452518	0.00553739291728964	0.0643076575140328	Insig1	231070	insulin induced gene 1
ENSMUSG00000022827	0.690176128229473	4.48714419980602e-05	0.0108916361008506	-1.14539053193196	2.63377593225596	-0.511691712247397	0.89734681663019	0.00984601600547775	0.000106199346139677	0.355890014526097	0.113438077996562	Rabl3	67657	RAB, member RAS oncogene family-like 3
ENSMUSG00000032010	0.690091901577165	4.49850737283017e-05	0.0108916361008506	-2.28093552845132	16.5420066209599	-0.00704258157847042	-0.106666687447451	0.354036452210528	6.52804599183704e-05	0.998294098912407	0.974167341283108	Usp2	53376	ubiquitin specific peptidase 2
ENSMUSG00000037432	0.688945236367047	4.65577247236093e-05	0.0109087752751592	-0.613066041417699	0.380896480490138	0.67780956919523	1.56484339310165	0.0043356634088563	0.153824809277274	0.0160261566801159	7.2243096333819e-06	Fer1l5	100534273	fer-1-like 5 (C. elegans)
ENSMUSG00000040599	0.68548534334538	5.16035650764404e-05	0.0117582780559393	0.290532535211571	-2.8584061010384	3.33461851580524	-1.70485109693308	0.718766210349846	0.0156021749955979	0.00591657845267089	0.129681896722214	Mis12	67139	MIS12 kinetochore complex component
ENSMUSG00000050786	0.685355432030141	5.1802147420673e-05	0.0117582780559393	-0.918396929882478	-1.04065626488585	1.79595701937201	1.58623443005433	0.0314851732354702	0.066936454420479	0.00333478984143888	0.00800349073996434	Ccdc126	57895	coiled-coil domain containing 126
ENSMUSG00000037275	0.68056626663384	5.96142712578254e-05	0.0127833612043284	-1.9201586792819	-0.914368757340058	3.43332717360001	4.45205119071039	0.0213601388921996	0.388707144834335	0.00366125023397844	0.000390539287179047	Gemin5	216766	gem nuclear organelle associated protein 5
ENSMUSG00000040857	0.679439372014947	6.15980783577468e-05	0.0127833612043284	-3.56982211119282	10.4003268877183	-3.65588189883902	0.950845835173756	0.0600799946211306	0.000384672602279	0.146937922661717	0.69847382032374	Erf	13875	Ets2 repressor factor
ENSMUSG00000042506	0.680134836043258	6.03669558429486e-05	0.0127833612043284	-19.4784169305431	43.937580170803	5.32355913140232	38.462552393656	0.00756017472350801	8.35371230979162e-05	0.55355927305879	0.000338926885485643	Usp22	216825	ubiquitin specific peptidase 22
ENSMUSG00000042743	0.680744861420011	5.93051403632815e-05	0.0127833612043284	-13.1559194451375	23.2179885384305	11.5358013850203	6.10735650177262	0.000187273144518054	8.59955950920739e-06	0.00750646055032535	0.129783315833926	Sgtb	218544	small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta
ENSMUSG00000097391	0.679560238574398	6.13825290648533e-05	0.0127833612043284	3.71117377209411	-8.17858846399853	-0.114774820110044	-3.85212971316641	0.00403193524613333	3.89596772666212e-05	0.941249104524578	0.0214450747939015	Mirg	100040724	miRNA containing gene
ENSMUSG00000040738	0.677720345757172	6.47374317742859e-05	0.0132456432589444	0.803953729986901	-5.43058702877594	6.02628474850043	-1.28718672635414	0.578474093030047	0.0109304827234038	0.00551839532321011	0.511874824592016	Ints8	72656	integrator complex subunit 8
ENSMUSG00000051590	0.676010965706227	6.79994146247395e-05	0.013430246282499	0.782892138415526	-2.31889530172197	1.1287934562702	0.0382781205034866	0.0891031108879111	0.000920442362129337	0.0716147400843241	0.949086613347683	Map3k19	22625	mitogen-activated protein kinase kinase kinase 19
ENSMUSG00000068742	0.675980653425203	6.80585539071649e-05	0.013430246282499	-9.03300205360416	23.163416743073	3.86060878627309	7.22324520453116	0.00721416027843505	1.71091877891125e-05	0.354125358357133	0.0915577197124153	Cry2	12953	cryptochrome 2 (photolyase-like)
ENSMUSG00000079429	0.675799378260084	6.84131771807617e-05	0.013430246282499	0.556029403711036	0.464857607338069	-0.697667800585106	-0.589053958135957	0.00288687872487716	0.0483249931701602	0.00507506286580075	0.0150062959072854	Mroh2a	100040766	maestro heat-like repeat family member 2A
ENSMUSG00000020672	0.67386181451976	7.23074734909137e-05	0.0136280066663473	-0.377534504477208	0.958782881679855	0.0751201208639143	-0.101271765039282	0.0189117373006822	0.000121005375939855	0.710307567216949	0.617075944931164	Sntg2	268534	syntrophin, gamma 2
ENSMUSG00000020707	0.673443802729899	7.31730240225158e-05	0.0136280066663473	0.186360437794235	-1.31838592838796	-0.704665994923303	0.297335802703341	0.402447927851237	0.000259788736259063	0.0272779020076607	0.325588470354925	Rnf135	71956	ring finger protein 135
ENSMUSG00000032571	0.674225518838619	7.15617908908013e-05	0.0136280066663473	-3.51427981618815	8.34458541131291	2.86734023377547	6.69603519525856	0.00450697391552411	1.91467725683381e-05	0.0673226098002813	0.000228383912417018	Pik3r4	75669	phosphoinositide-3-kinase regulatory subunit 4
ENSMUSG00000064090	0.673977425831634	7.20696967965298e-05	0.0136280066663473	-0.367075680490128	0.777939039501723	-0.0209698730338131	-0.812448801271351	0.0773670747079102	0.00873199267034282	0.938029098301361	0.00655483656211367	Vrk2	69922	vaccinia related kinase 2
ENSMUSG00000000126	0.669466149258448	8.18817567527429e-05	0.0136758297861851	-0.206562078169066	2.5802917928358	-0.690433111384075	-1.98704924963075	0.729148130775477	0.00429030507837298	0.396498841366859	0.0218963069788092	Wnt9a	216795	wingless-type MMTV integration site family, member 9A
ENSMUSG00000021314	0.669801837428979	8.11127653359848e-05	0.0136758297861851	-40.6445105534485	48.7127914841417	30.2013059053693	60.5477682996719	3.94170106688884e-05	0.000153906488485469	0.00883191647574618	1.2388347752779e-05	Amph	218038	amphiphysin
ENSMUSG00000026254	0.668798849564429	8.34296692186985e-05	0.0136758297861851	-0.658349444507865	-3.05541151148547	4.18756481428255	-1.16701455756051	0.492046814263658	0.0267285934412114	0.00384090365102859	0.37053184699027	Eif4e2	26987	eukaryotic translation initiation factor 4E member 2
ENSMUSG00000026825	0.670451906178548	7.96418216092521e-05	0.0136758297861851	-212.437664584694	305.609066675925	168.797331346774	328.044190132409	0.000108514564730981	5.51084549719849e-05	0.0101839838472112	2.394970601158e-05	Dnm1	13429	dynamin 1
ENSMUSG00000026880	0.671391920080148	7.75567290620857e-05	0.0136758297861851	2.93094480522345	-4.40940677207587	-2.76121933740391	-3.34024241521447	3.0300389370087e-05	8.24867267093493e-06	0.00125955439563151	0.000206622425603267	Stom	13830	stomatin
ENSMUSG00000028970	0.672238561383351	7.57204312671177e-05	0.0136758297861851	0.169160379151483	1.28131977889768	-1.1480945404902	-0.0524935456967302	0.581881455103182	0.0054652659588028	0.0112242222373207	0.899188008133322	Abcb1b	18669	ATP-binding cassette, sub-family B (MDR/TAP), member 1B
ENSMUSG00000031729	0.670253022823108	8.0089307254796e-05	0.0136758297861851	-2.13580668401633	-5.6378922660625	3.28305951571314	2.84920124875549	0.104865411746209	0.00359825444061824	0.068229422591248	0.109742518497507	Ist1	71955	increased sodium tolerance 1 homolog (yeast)
ENSMUSG00000033857	0.670781009333071	7.89062221050156e-05	0.0136758297861851	0.880505359129749	-2.59761718970892	-0.871837034862152	0.263315059823194	0.0357356706297392	9.4053526476808e-05	0.114776786344585	0.623356169676567	Engase	217364	endo-beta-N-acetylglucosaminidase
ENSMUSG00000051306	0.669167393102722	8.25715868293124e-05	0.0136758297861851	0.80809728568192	2.45704275978674	-2.7122520888709	-1.53872390831722	0.251061959254698	0.0155155054303043	0.0085053964158847	0.11234085511478	Usp42	76800	ubiquitin specific peptidase 42
ENSMUSG00000057092	0.672708745111468	7.47174205059003e-05	0.0136758297861851	0.821821127058243	-0.408587469592117	-0.517992445788905	-1.33463380801578	8.12682322871255e-05	0.082626010961904	0.0314363865385524	9.26622949510302e-06	Fxyd3	17178	FXYD domain-containing ion transport regulator 3
ENSMUSG00000079659	0.668647099909267	8.37852860859419e-05	0.0136758297861851	0.0663880764212432	-0.379414970478595	0.147751020130818	-1.0202836432243	0.679120481614097	0.0922233146615364	0.498214175776322	0.000133652098766244	Tmem243	652925	transmembrane protein 243, mitochondrial
ENSMUSG00000041057	0.66753115181057	8.64420994179701e-05	0.0137993887719214	-0.807055872439662	3.36742373954319	-0.404884507769139	-1.11030594110293	0.20174546388007	0.000645613255246968	0.629774044199201	0.194906200692052	Wdr43	72515	WD repeat domain 43
ENSMUSG00000017692	0.662575016905692	9.91685571127631e-05	0.0147648425844226	2.25606554457052	-7.96424342028081	-1.58937470994617	-0.300272031696545	0.0634116347647819	5.82132661148208e-05	0.317891593905908	0.84839730100321	Rhbdl3	246104	rhomboid like 3
ENSMUSG00000021179	0.66296298517515	9.8115462308278e-05	0.0147648425844226	-0.129545366420048	2.28172406645047	-2.06294261806901	2.17090310517478	0.841303628024165	0.0161258376252205	0.027520458324913	0.0211852404587728	Nrde2	217827	nrde-2 necessary for RNA interference, domain containing
ENSMUSG00000026181	0.663035282548922	9.79203216403614e-05	0.0147648425844226	7.41496396210457	-14.4233313422622	0.592486720265868	2.11801743964446	0.00576281183260815	0.000263606848995635	0.856317624355916	0.519612355610077	Ppm1f	68606	protein phosphatase 1F (PP2C domain containing)
ENSMUSG00000027419	0.662045934982578	0.000100620872572302	0.0147648425844226	-48.9658552038595	93.8832994111112	45.7394428738924	52.6801010510584	0.000392152894298632	7.58415071570159e-06	0.00800675052528755	0.00292744198710676	Pcsk2	18549	proprotein convertase subtilisin/kexin type 2
ENSMUSG00000032271	0.664165539360694	9.49141134290731e-05	0.0147648425844226	0.126945054573318	-1.0099064902028	-0.404713328389051	-0.143981897029805	0.358866187976661	2.49668429961821e-05	0.0392562092700083	0.44061339486302	Nnmt	18113	nicotinamide N-methyltransferase
ENSMUSG00000054204	0.662132991061151	0.000100380614856697	0.0147648425844226	-0.448585759745725	-0.788304698809676	0.961299123189515	0.811864423191847	0.0896223106970985	0.0315321451482241	0.0106786868674955	0.0273199414228399	Alkal2	100294583	ALK and LTK ligand 2
ENSMUSG00000097353	0.662602610795987	9.90933263211205e-05	0.0147648425844226	1.17041538800131	0.840978143729789	-2.57716956881242	-2.20801913149366	0.0340574487136534	0.240373904947342	0.00147157692791225	0.00490688133421134	A430046D13Rik	654440	Riken cDNA A430046D13 gene
ENSMUSG00000071847	0.661509590314872	0.000102112382630833	0.0148338658247811	2.5403468970527	-4.95172018080402	-4.75579054674606	2.79124103188153	0.0429876191745055	0.00560856396841122	0.00738136956662552	0.0944921592161564	Apcdd1	494504	adenomatosis polyposis coli down-regulated 1
ENSMUSG00000024957	0.660553960461499	0.000104818620103532	0.0150762385568714	-1.51571141694964	1.57862634031827	1.80319470077089	2.180707555606	3.27802879645731e-05	0.000539203692159282	0.00014094910020711	1.57218855580842e-05	Kcnk4	16528	potassium channel, subfamily K, member 4
ENSMUSG00000006362	0.659649696395811	0.000107437879243137	0.0151529133181073	-1.63565873937191	-10.5477755303891	8.84981859870473	8.93989497293527	0.577676875677577	0.0142477796457298	0.0354855070694495	0.0338551066002983	Cbfa2t3	12398	core-binding factor, runt domain, alpha subunit 2, translocated to, 3 (human)
ENSMUSG00000026313	0.659773119566203	0.000107076983515753	0.0151529133181073	1.87817643143222	-4.79928830708724	3.6292059378658	4.527913518004	0.171999059407836	0.0148593872822535	0.0570911286033017	0.0205301099440207	Hdac4	208727	histone deacetylase 4
ENSMUSG00000024493	0.658399555935863	0.000111154726931073	0.0155263915204586	-5.02878005339145	9.06929947073982	0.505803792112016	4.49243592271041	0.000990651488709404	5.35027912640015e-05	0.775874795165479	0.0189498506710961	Lars	107045	leucyl-tRNA synthetase
ENSMUSG00000037257	0.657700815352974	0.000113281568836468	0.0156727747665464	-3.9645556249964	-2.79221907730147	5.47708982777856	10.0456963863448	0.0382528594805645	0.261101470280059	0.0348919287869073	0.000523025302399825	Aagab	66939	alpha- and gamma-adaptin binding protein
ENSMUSG00000000627	0.655516396477341	0.00012016567611814	0.015678914946813	-0.662422894107311	2.96466279676795	-1.57933815395298	5.8993977964987	0.529597237692368	0.0477203002322031	0.273552938453749	0.000472464577662945	Sema4f	20355	sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain
ENSMUSG00000028655	0.656373056939622	0.000117422877397579	0.015678914946813	1.78942196979026	-7.76724302281039	1.17914328433668	0.594366859916448	0.191136547234259	0.000348260261664168	0.517360349546803	0.743125701193858	Mfsd2a	76574	major facilitator superfamily domain containing 2A
ENSMUSG00000032245	0.653350215149669	0.00012735678142245	0.015678914946813	-0.770509528071325	0.985007804405552	-1.02891804281987	-0.231796832923415	0.00858043738925157	0.0122748400588339	0.00937620988178495	0.522757627842873	Cln6	76524	ceroid-lipofuscinosis, neuronal 6
ENSMUSG00000032265	0.655427754318301	0.000120452708055431	0.015678914946813	1.27944730496263	-2.7347278871685	2.88141965752948	-1.6135289769385	0.112688119088506	0.016654058798862	0.0122926937751901	0.137863819134194	Fam46a	212943	family with sequence similarity 46, member A
ENSMUSG00000034617	0.654598742483857	0.000123166756507722	0.015678914946813	0.0444164167614606	-2.42721110584151	2.70561850345617	2.11883401652411	0.952431369877612	0.0246814935740185	0.0136071640362143	0.0464966622765979	Mtrr	210009	5-methyltetrahydrofolate-homocysteine methyltransferase reductase
ENSMUSG00000036915	0.65509322303998	0.000121541447216035	0.015678914946813	1.0764919662258	-2.77293321173079	-0.527154832981772	0.728955272549266	0.0351668327806423	0.000373350448161959	0.422204354761961	0.270756248124092	Kirrel2	243911	kirre like nephrin family adhesion molecule 2
ENSMUSG00000038763	0.654804995488373	0.000122486490951763	0.015678914946813	0.21528841415156	-0.0793682952938847	-0.156165932829485	-0.414655898844254	0.00100180536181927	0.303706761023274	0.0513002193267013	2.50636768355073e-05	Alpk3	116904	alpha-kinase 3
